"","to","from","movers","date","fr_pat","to_pat","fr_users","to_users"
"10927","51173","51550",16,2019-01-01,100,83,404560,46714
"10928","51173","51678",0,2019-01-01,113,83,11226,46714
"10929","51173","51580",0,2019-01-01,102,83,8712,46714
"10930","51173","51013",25,2019-01-01,7,83,302943,46714
"10931","51173","51143",0,2019-01-01,69,83,117603,46714
"10932","51173","51810",16,2019-01-01,130,83,784792,46714
"10933","51173","51121",71,2019-01-01,60,83,161239,46714
"10934","51173","51141",0,2019-01-01,68,83,29110,46714
"10935","51173","51735",0,2019-01-01,122,83,20849,46714
"10936","51173","51730",0,2019-01-01,121,83,49745,46714
"10937","51173","51071",0,2019-01-01,35,83,27875,46714
"10938","51173","51081",0,2019-01-01,40,83,18707,46714
"10939","51173","51111",0,2019-01-01,55,83,20351,46714
"10940","51173","51077",362,2019-01-01,38,83,22261,46714
"10941","51173","51680",31,2019-01-01,114,83,117483,46714
"10942","51173","51049",24,2019-01-01,25,83,15453,46714
"10943","51173","51101",0,2019-01-01,50,83,28523,46714
"10944","51173","51099",0,2019-01-01,49,83,40754,46714
"10945","51173","51171",0,2019-01-01,82,83,70180,46714
"10946","51173","51540",0,2019-01-01,99,83,68209,46714
"10947","51173","51187",0,2019-01-01,90,83,64982,46714
"10948","51173","51047",0,2019-01-01,24,83,78830,46714
"10949","51173","51053",0,2019-01-01,27,83,50342,46714
"10950","51173","51683",0,2019-01-01,115,83,66164,46714
"10951","51173","51083",0,2019-01-01,41,83,58170,46714
"10952","51173","51720",0,2019-01-01,120,83,6050,46714
"10953","51173","51670",0,2019-01-01,112,83,38762,46714
"10954","51173","51830",0,2019-01-01,132,83,21163,46714
"10955","51173","51075",14,2019-01-01,37,83,36004,46714
"10956","51173","51003",41,2019-01-01,2,83,156239,46714
"10957","51173","51073",0,2019-01-01,36,83,62095,46714
"10958","51173","51017",0,2019-01-01,9,83,6549,46714
"10959","51173","51173",41766,2019-01-01,83,83,50469,46714
"10960","51173","51033",0,2019-01-01,17,83,50376,46714
"10961","51173","51059",0,2019-01-01,29,83,1763382,46714
"10962","51173","51530",17,2019-01-01,98,83,10410,46714
"10963","51173","51685",0,2019-01-01,116,83,29141,46714
"10964","51173","51183",0,2019-01-01,88,83,17885,46714
"10965","51173","51125",0,2019-01-01,61,83,22989,46714
"10966","51173","51027",23,2019-01-01,14,83,34563,46714
"10967","51173","51710",0,2019-01-01,119,83,408163,46714
"10968","51173","51119",0,2019-01-01,59,83,16430,46714
"10969","51173","51117",0,2019-01-01,58,83,48003,46714
"10970","51173","51103",0,2019-01-01,51,83,14049,46714
"10971","51173","51740",0,2019-01-01,123,83,161186,46714
"10972","51173","51145",0,2019-01-01,70,83,49855,46714
"10973","51173","51035",20,2019-01-01,18,83,45489,46714
"10974","51173","51061",0,2019-01-01,30,83,107514,46714
"10975","51173","51590",0,2019-01-01,103,83,68488,46714
"10976","51173","51097",0,2019-01-01,48,83,11873,46714
"10977","51173","51029",0,2019-01-01,15,83,28349,46714
"10978","51173","51630",0,2019-01-01,108,83,44534,46714
"10979","51173","51800",0,2019-01-01,129,83,150156,46714
"10980","51173","51045",0,2019-01-01,23,83,8129,46714
"10981","51173","51660",47,2019-01-01,111,83,84786,46714
"10982","51173","51067",33,2019-01-01,33,83,96126,46714
"10983","51173","51115",0,2019-01-01,57,83,13186,46714
"10984","51173","51750",88,2019-01-01,124,83,32409,46714
"10985","51173","51087",0,2019-01-01,43,83,558046,46714
"10986","51173","51036",0,2019-01-01,19,83,10204,46714
"10987","51173","51640",0,2019-01-01,109,83,7278,46714
"10988","51173","51595",0,2019-01-01,104,83,7929,46714
"10989","51173","51063",0,2019-01-01,31,83,27190,46714
"10990","51173","51600",0,2019-01-01,105,83,33021,46714
"10991","51173","51085",0,2019-01-01,42,83,185889,46714
"10992","51173","51001",17,2019-01-01,1,83,46982,46714
"10993","51173","51135",0,2019-01-01,65,83,24627,46714
"10994","51173","51025",0,2019-01-01,13,83,25288,46714
"10995","51173","51007",0,2019-01-01,4,83,22500,46714
"10996","51173","51700",0,2019-01-01,118,83,300145,46714
"10997","51173","51191",2687,2019-01-01,91,83,87011,46714
"10998","51173","51760",0,2019-01-01,125,83,354947,46714
"10999","51173","51019",13,2019-01-01,10,83,135376,46714
"11000","51173","51193",0,2019-01-01,92,83,28073,46714
"11001","51173","51127",0,2019-01-01,62,83,35250,46714
"11002","51173","51197",573,2019-01-01,94,83,47549,46714
"11003","51173","51199",0,2019-01-01,95,83,111883,46714
"11004","51173","51157",0,2019-01-01,75,83,9162,46714
"11005","51173","51161",14,2019-01-01,77,83,173951,46714
"11006","51173","51820",0,2019-01-01,131,83,34029,46714
"11007","51173","51051",0,2019-01-01,26,83,24349,46714
"11008","51173","51179",0,2019-01-01,86,83,227335,46714
"11009","51173","51195",65,2019-01-01,93,83,65949,46714
"11010","51173","51037",0,2019-01-01,20,83,21475,46714
"11011","51173","51105",21,2019-01-01,52,83,35683,46714
"11012","51173","51650",0,2019-01-01,110,83,224693,46714
"11013","51173","51089",16,2019-01-01,44,83,92093,46714
"11014","51173","51131",0,2019-01-01,63,83,16552,46714
"11015","51173","51041",28,2019-01-01,21,83,584264,46714
"11016","51173","51520",151,2019-01-01,97,83,25038,46714
"11017","51173","51023",26,2019-01-01,12,83,58981,46714
"11018","51173","51620",0,2019-01-01,107,83,12464,46714
"11019","51173","51159",0,2019-01-01,76,83,14532,46714
"11020","51173","51690",16,2019-01-01,117,83,22276,46714
"11021","51173","51091",0,2019-01-01,45,83,2025,46714
"11022","51173","51175",0,2019-01-01,84,83,31773,46714
"11023","51173","51021",80,2019-01-01,11,83,9754,46714
"11024","51173","51155",33,2019-01-01,74,83,57623,46714
"11025","51173","51153",16,2019-01-01,73,83,727098,46714
"11026","51173","51770",0,2019-01-01,126,83,158696,46714
"11027","51173","51147",0,2019-01-01,71,83,39815,46714
"11028","51173","51043",0,2019-01-01,22,83,22764,46714
"11029","51173","51177",15,2019-01-01,85,83,221513,46714
"11030","51173","51005",0,2019-01-01,3,83,24296,46714
"11031","51173","51065",0,2019-01-01,32,83,41315,46714
"11032","51173","51775",26,2019-01-01,127,83,43358,46714
"11033","51173","51109",15,2019-01-01,54,83,55210,46714
"11034","51173","51510",26,2019-01-01,96,83,213087,46714
"11035","51173","51149",0,2019-01-01,72,83,63575,46714
"11036","51173","51107",0,2019-01-01,53,83,580113,46714
"11037","51173","51610",0,2019-01-01,106,83,18212,46714
"11038","51173","51137",0,2019-01-01,66,83,56203,46714
"11039","51173","51790",50,2019-01-01,128,83,38974,46714
"11040","51175","51093",663,2019-01-01,46,84,60681,25403
"11041","51175","51165",60,2019-01-01,79,84,130193,25403
"11042","51175","51077",0,2019-01-01,38,84,22261,25403
"11043","51175","51079",0,2019-01-01,39,84,30089,25403
"11044","51175","51095",17,2019-01-01,47,84,109104,25403
"11045","51175","51057",0,2019-01-01,28,84,19001,25403
"11046","51175","51570",0,2019-01-01,101,84,33302,25403
"11047","51175","51081",184,2019-01-01,40,84,18707,25403
"11048","51175","51167",0,2019-01-01,80,84,46676,25403
"11049","51175","51121",14,2019-01-01,60,84,161239,25403
"11050","51175","51800",881,2019-01-01,129,84,150156,25403
"11051","51175","51670",16,2019-01-01,112,84,38762,25403
"11052","51175","51011",12,2019-01-01,6,84,29404,25403
"11053","51175","51059",21,2019-01-01,29,84,1763382,25403
"11054","51175","51133",0,2019-01-01,64,84,17739,25403
"11055","51175","51810",380,2019-01-01,130,84,784792,25403
"11056","51175","51013",0,2019-01-01,7,84,302943,25403
"11057","51175","51113",0,2019-01-01,56,84,21001,25403
"11058","51175","51678",0,2019-01-01,113,84,11226,25403
"11059","51175","51720",0,2019-01-01,120,84,6050,25403
"11060","51175","51139",0,2019-01-01,67,84,40673,25403
"11061","51175","51580",0,2019-01-01,102,84,8712,25403
"11062","51175","51047",0,2019-01-01,24,84,78830,25403
"11063","51175","51143",0,2019-01-01,69,84,117603,25403
"11064","51175","51087",89,2019-01-01,43,84,558046,25403
"11065","51175","51730",18,2019-01-01,121,84,49745,25403
"11066","51175","51029",0,2019-01-01,15,84,28349,25403
"11067","51175","51680",31,2019-01-01,114,84,117483,25403
"11068","51175","51125",0,2019-01-01,61,84,22989,25403
"11069","51175","51009",16,2019-01-01,5,84,58598,25403
"11070","51175","51171",0,2019-01-01,82,84,70180,25403
"11071","51175","51115",0,2019-01-01,57,84,13186,25403
"11072","51175","51099",0,2019-01-01,49,84,40754,25403
"11073","51175","51061",0,2019-01-01,30,84,107514,25403
"11074","51175","51735",11,2019-01-01,122,84,20849,25403
"11075","51175","51053",31,2019-01-01,27,84,50342,25403
"11076","51175","51083",38,2019-01-01,41,84,58170,25403
"11077","51175","51069",14,2019-01-01,34,84,137274,25403
"11078","51175","51045",0,2019-01-01,23,84,8129,25403
"11079","51175","51181",86,2019-01-01,87,84,11331,25403
"11080","51175","51173",0,2019-01-01,83,84,50469,25403
"11081","51175","51590",0,2019-01-01,103,84,68488,25403
"11082","51175","51071",0,2019-01-01,35,84,27875,25403
"11083","51175","51187",0,2019-01-01,90,84,64982,25403
"11084","51175","51019",0,2019-01-01,10,84,135376,25403
"11085","51175","51085",25,2019-01-01,42,84,185889,25403
"11086","51175","51131",0,2019-01-01,63,84,16552,25403
"11087","51175","51530",0,2019-01-01,98,84,10410,25403
"11088","51175","51183",395,2019-01-01,88,84,17885,25403
"11089","51175","51163",0,2019-01-01,78,84,35665,25403
"11090","51175","51075",0,2019-01-01,37,84,36004,25403
"11091","51175","51630",18,2019-01-01,108,84,44534,25403
"11092","51175","51049",0,2019-01-01,25,84,15453,25403
"11093","51175","51145",0,2019-01-01,70,84,49855,25403
"11094","51175","51117",16,2019-01-01,58,84,48003,25403
"11095","51175","51101",0,2019-01-01,50,84,28523,25403
"11096","51175","51021",0,2019-01-01,11,84,9754,25403
"11097","51175","51031",0,2019-01-01,16,84,101999,25403
"11098","51175","51141",0,2019-01-01,68,84,29110,25403
"11099","51175","51185",0,2019-01-01,89,84,66906,25403
"11100","51175","51157",0,2019-01-01,75,84,9162,25403
"11101","51175","51001",35,2019-01-01,1,84,46982,25403
"11102","51175","51111",23,2019-01-01,55,84,20351,25403
"11103","51175","51660",0,2019-01-01,111,84,84786,25403
"11104","51175","51169",0,2019-01-01,81,84,28701,25403
"11105","51175","51135",0,2019-01-01,65,84,24627,25403
"11106","51175","51540",0,2019-01-01,99,84,68209,25403
"11107","51175","51191",0,2019-01-01,91,84,87011,25403
"11108","51175","51595",81,2019-01-01,104,84,7929,25403
"11109","51175","51003",0,2019-01-01,2,84,156239,25403
"11110","51175","51640",0,2019-01-01,109,84,7278,25403
"11111","51175","51097",0,2019-01-01,48,84,11873,25403
"11112","51175","51683",0,2019-01-01,115,84,66164,25403
"11113","51175","51037",0,2019-01-01,20,84,21475,25403
"11114","51175","51520",0,2019-01-01,97,84,25038,25403
"11115","51175","51159",0,2019-01-01,76,84,14532,25403
"11116","51175","51027",0,2019-01-01,14,84,34563,25403
"11117","51175","51109",0,2019-01-01,54,84,55210,25403
"11118","51175","51830",17,2019-01-01,132,84,21163,25403
"11119","51175","51690",0,2019-01-01,117,84,22276,25403
"11120","51175","51147",0,2019-01-01,71,84,39815,25403
"11121","51175","51175",20001,2019-01-01,84,84,31773,25403
"11122","51175","51033",31,2019-01-01,17,84,50376,25403
"11123","51175","51127",0,2019-01-01,62,84,35250,25403
"11124","51175","51063",0,2019-01-01,31,84,27190,25403
"11125","51175","51685",0,2019-01-01,116,84,29141,25403
"11126","51175","51710",228,2019-01-01,119,84,408163,25403
"11127","51175","51840",0,2019-01-01,133,84,41272,25403
"11128","51175","51073",0,2019-01-01,36,84,62095,25403
"11129","51175","51550",192,2019-01-01,100,84,404560,25403
"11130","51175","51650",96,2019-01-01,110,84,224693,25403
"11131","51175","51035",0,2019-01-01,18,84,45489,25403
"11132","51175","51036",0,2019-01-01,19,84,10204,25403
"11133","51175","51089",0,2019-01-01,44,84,92093,25403
"11134","51175","51015",0,2019-01-01,8,84,128468,25403
"11135","51175","51051",0,2019-01-01,26,84,24349,25403
"11136","51175","51043",0,2019-01-01,22,84,22764,25403
"11137","51175","51600",0,2019-01-01,105,84,33021,25403
"11138","51175","51750",0,2019-01-01,124,84,32409,25403
"11139","51175","51149",49,2019-01-01,72,84,63575,25403
"11140","51175","51103",0,2019-01-01,51,84,14049,25403
"11141","51175","51760",0,2019-01-01,125,84,354947,25403
"11142","51175","51155",0,2019-01-01,74,84,57623,25403
"11143","51175","51017",0,2019-01-01,9,84,6549,25403
"11144","51175","51740",117,2019-01-01,123,84,161186,25403
"11145","51175","51119",0,2019-01-01,59,84,16430,25403
"11146","51175","51067",0,2019-01-01,33,84,96126,25403
"11147","51175","51700",146,2019-01-01,118,84,300145,25403
"11148","51175","51105",0,2019-01-01,52,84,35683,25403
"11149","51175","51620",1135,2019-01-01,107,84,12464,25403
"11150","51175","51041",42,2019-01-01,21,84,584264,25403
"11151","51175","51137",0,2019-01-01,66,84,56203,25403
"11152","51175","51161",0,2019-01-01,77,84,173951,25403
"11153","51175","51005",0,2019-01-01,3,84,24296,25403
"11154","51175","51193",0,2019-01-01,92,84,28073,25403
"11155","51175","51195",0,2019-01-01,93,84,65949,25403
"11156","51175","51510",0,2019-01-01,96,84,213087,25403
"11157","51175","51177",0,2019-01-01,85,84,221513,25403
"11158","51175","51179",28,2019-01-01,86,84,227335,25403
"11159","51175","51023",0,2019-01-01,12,84,58981,25403
"11160","51175","51197",0,2019-01-01,94,84,47549,25403
"11161","51175","51199",72,2019-01-01,95,84,111883,25403
"11162","51175","51007",0,2019-01-01,4,84,22500,25403
"11163","51175","51770",0,2019-01-01,126,84,158696,25403
"11164","51175","51153",33,2019-01-01,73,84,727098,25403
"11165","51175","51091",0,2019-01-01,45,84,2025,25403
"11166","51175","51775",0,2019-01-01,127,84,43358,25403
"11167","51175","51820",0,2019-01-01,131,84,34029,25403
"11168","51175","51790",16,2019-01-01,128,84,38974,25403
"11169","51175","51610",0,2019-01-01,106,84,18212,25403
"11170","51175","51107",0,2019-01-01,53,84,580113,25403
"11171","51175","51065",0,2019-01-01,32,84,41315,25403
"11172","51175","51025",25,2019-01-01,13,84,25288,25403
"11173","51177","51077",0,2019-01-01,38,85,22261,224334
"11174","51177","51730",74,2019-01-01,121,85,49745,224334
"11175","51177","51079",0,2019-01-01,39,85,30089,224334
"11176","51177","51678",62,2019-01-01,113,85,11226,224334
"11177","51177","51053",188,2019-01-01,27,85,50342,224334
"11178","51177","51057",248,2019-01-01,28,85,19001,224334
"11179","51177","51670",32,2019-01-01,112,85,38762,224334
"11180","51177","51099",1571,2019-01-01,49,85,40754,224334
"11181","51177","51169",0,2019-01-01,81,85,28701,224334
"11182","51177","51167",0,2019-01-01,80,85,46676,224334
"11183","51177","51113",367,2019-01-01,56,85,21001,224334
"11184","51177","51011",0,2019-01-01,6,85,29404,224334
"11185","51177","51081",0,2019-01-01,40,85,18707,224334
"11186","51177","51580",0,2019-01-01,102,85,8712,224334
"11187","51177","51141",0,2019-01-01,68,85,29110,224334
"11188","51177","51121",712,2019-01-01,60,85,161239,224334
"11189","51177","51680",372,2019-01-01,114,85,117483,224334
"11190","51177","51800",0,2019-01-01,129,85,150156,224334
"11191","51177","51093",14,2019-01-01,46,85,60681,224334
"11192","51177","51049",24,2019-01-01,25,85,15453,224334
"11193","51177","51735",0,2019-01-01,122,85,20849,224334
"11194","51177","51175",36,2019-01-01,84,85,31773,224334
"11195","51177","51133",19,2019-01-01,64,85,17739,224334
"11196","51177","51029",143,2019-01-01,15,85,28349,224334
"11197","51177","51720",0,2019-01-01,120,85,6050,224334
"11198","51177","51095",52,2019-01-01,47,85,109104,224334
"11199","51177","51630",6116,2019-01-01,108,85,44534,224334
"11200","51177","51031",43,2019-01-01,16,85,101999,224334
"11201","51177","51125",98,2019-01-01,61,85,22989,224334
"11202","51177","51047",1327,2019-01-01,24,85,78830,224334
"11203","51177","51087",1345,2019-01-01,43,85,558046,224334
"11204","51177","51111",0,2019-01-01,55,85,20351,224334
"11205","51177","51003",435,2019-01-01,2,85,156239,224334
"11206","51177","51097",74,2019-01-01,48,85,11873,224334
"11207","51177","51085",455,2019-01-01,42,85,185889,224334
"11208","51177","51143",16,2019-01-01,69,85,117603,224334
"11209","51177","51570",27,2019-01-01,101,85,33302,224334
"11210","51177","51071",0,2019-01-01,35,85,27875,224334
"11211","51177","51660",474,2019-01-01,111,85,84786,224334
"11212","51177","51013",277,2019-01-01,7,85,302943,224334
"11213","51177","51600",74,2019-01-01,105,85,33021,224334
"11214","51177","51810",248,2019-01-01,130,85,784792,224334
"11215","51177","51820",0,2019-01-01,131,85,34029,224334
"11216","51177","51103",0,2019-01-01,51,85,14049,224334
"11217","51177","51157",11,2019-01-01,75,85,9162,224334
"11218","51177","51139",16,2019-01-01,67,85,40673,224334
"11219","51177","51171",57,2019-01-01,82,85,70180,224334
"11220","51177","51185",33,2019-01-01,89,85,66906,224334
"11221","51177","51530",53,2019-01-01,98,85,10410,224334
"11222","51177","51021",0,2019-01-01,11,85,9754,224334
"11223","51177","51069",145,2019-01-01,34,85,137274,224334
"11224","51177","51051",0,2019-01-01,26,85,24349,224334
"11225","51177","51015",31,2019-01-01,8,85,128468,224334
"11226","51177","51520",0,2019-01-01,97,85,25038,224334
"11227","51177","51101",24,2019-01-01,50,85,28523,224334
"11228","51177","51830",89,2019-01-01,132,85,21163,224334
"11229","51177","51145",135,2019-01-01,70,85,49855,224334
"11230","51177","51035",0,2019-01-01,18,85,45489,224334
"11231","51177","51187",120,2019-01-01,90,85,64982,224334
"11232","51177","51173",0,2019-01-01,83,85,50469,224334
"11233","51177","51683",21,2019-01-01,115,85,66164,224334
"11234","51177","51083",0,2019-01-01,41,85,58170,224334
"11235","51177","51127",35,2019-01-01,62,85,35250,224334
"11236","51177","51017",20,2019-01-01,9,85,6549,224334
"11237","51177","51183",26,2019-01-01,88,85,17885,224334
"11238","51177","51009",16,2019-01-01,5,85,58598,224334
"11239","51177","51075",101,2019-01-01,37,85,36004,224334
"11240","51177","51740",39,2019-01-01,123,85,161186,224334
"11241","51177","51540",202,2019-01-01,99,85,68209,224334
"11242","51177","51750",192,2019-01-01,124,85,32409,224334
"11243","51177","51159",113,2019-01-01,76,85,14532,224334
"11244","51177","51033",6340,2019-01-01,17,85,50376,224334
"11245","51177","51177",173459,2019-01-01,85,85,221513,224334
"11246","51177","51685",136,2019-01-01,116,85,29141,224334
"11247","51177","51131",0,2019-01-01,63,85,16552,224334
"11248","51177","51019",13,2019-01-01,10,85,135376,224334
